#SampleID	SOURCE_ENV	Env	SourceSink	TITLE	METAPHLAN_BARCODE	RUN_DATE	STUDY_CENTER	PRINCIPAL_INVESTIGATOR	PRINCIPAL_INVESTIGATOR_CONTACT	SEQUENCING_METH
SRS143738	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143739	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143747	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143751	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143756	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143759	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143762	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143776	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143778	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143780	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143832	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143841	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143850	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143851	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143872	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143876	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143879	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143881	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143885	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS143891	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS143894	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS143895	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143991	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS143996	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144000	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144007	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144014	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144017	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144026	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144038	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS144090	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144092	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144096	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144102	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS144113	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144116	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144121	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144124	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144135	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144140	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144144	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144183	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144194	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144196	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144219	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS144237	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144297	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144300	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144302	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144306	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144312	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS144362	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144368	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144372	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144374	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144376	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144378	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144380	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144382	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144393	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144398	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144402	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144408	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS144424	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144427	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144494	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144506	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144512	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144515	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144537	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144542	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144546	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144560	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144589	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144603	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144609	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144621	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144639	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS144644	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144646	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144649	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144669	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144674	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144694	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS144701	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144703	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144707	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144713	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS144714	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144753	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS144759	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144761	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144765	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS144774	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS145308	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS145497	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS145503	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS145505	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS145509	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS145515	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS145518	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS146731	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS146738	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146746	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146750	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146761	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS146764	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS146767	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146769	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146773	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146779	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS146785	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146797	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146812	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS146813	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS146818	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS146824	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146826	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146830	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146832	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS146847	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS146849	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS146854	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146866	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146874	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146878	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146888	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS146894	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146924	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS146979	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146989	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS146996	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS146999	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147022	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147039	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147045	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147049	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147057	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147076	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147088	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147094	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147106	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147120	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147122	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147126	Saliva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147128	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147134	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147139	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147140	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147144	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147149	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147151	Throat	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147168	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147175	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147178	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147180	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147184	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147226	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147228	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147238	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147244	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147268	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147271	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147272	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147281	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147287	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147290	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147334	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147338	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147346	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147355	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147377	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147380	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147386	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147392	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147425	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147433	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147436	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147438	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147442	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147445	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147466	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147541	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147547	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147556	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147557	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147614	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147652	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147653	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147661	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147664	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147670	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147712	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147714	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147718	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147724	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147727	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147745	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147766	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147871	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147880	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS147887	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147919	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147933	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147937	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS147950	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS147977	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS147980	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148091	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148096	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148145	Vaginal_introitus	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148146	Mid_vagina	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148147	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148150	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148152	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148157	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148159	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148180	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148193	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148196	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148202	Keratinized_gingiva	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148205	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148214	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148215	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148253	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148258	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148262	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148284	Palatine_Tonsils	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148287	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148290	Subgingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148303	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148318	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148319	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148361	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148363	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148367	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148373	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148408	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148414	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148420	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148423	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148424	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148429	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148453	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148459	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148461	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148472	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148511	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148514	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148516	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148520	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148529	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148676	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148721	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148724	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148726	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148730	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148736	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148771	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148773	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148777	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148783	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148784	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148817	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148820	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148822	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148826	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148832	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS148835	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS148874	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148877	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148879	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148970	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS148973	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148975	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS148979	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149075	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149078	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149084	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149090	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS149093	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149137	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149181	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149184	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149186	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149190	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149196	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS149231	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149237	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149244	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149280	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149282	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149286	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149325	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149328	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149330	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149334	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149343	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149486	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149488	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149492	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149579	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149581	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149585	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149594	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149647	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149665	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149671	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149690	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149696	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149720	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149722	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149770	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149783	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149784	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149878	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS149879	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS149882	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149932	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS149938	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149961	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS149973	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS150029	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS150032	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
